Date,Day,Month,Quarter,Year,Open,High,Low,Close,Adj Close,Volume
14-01-2020,Tuesday,January,Q1,2020,316.1799927,316.4200134,309.8599854,310.6400146,302.8791809,4951400
15-01-2020,Wednesday,January,Q1,2020,312.1900024,315.730011,311.0400085,314.25,306.3989868,4664200
16-01-2020,Thursday,January,Q1,2020,317.5,320.3299866,314.9899902,320.2999878,312.29776,3323300
17-01-2020,Friday,January,Q1,2020,321.4299927,324.0299988,319.2399902,323.6600037,315.5738525,4821000
21-01-2020,Tuesday,January,Q1,2020,322.4100037,325.6600037,321.4899902,321.9299927,313.8870544,5998600
22-01-2020,Wednesday,January,Q1,2020,324.9500122,326.7900085,324.1199951,324.3099976,316.2076111,3518500
23-01-2020,Thursday,January,Q1,2020,325,325.25,322.3200073,324.980011,316.8608093,4188300
24-01-2020,Friday,January,Q1,2020,326.5700073,327.0899963,321.6600037,323.6700134,315.5836487,3634700
27-01-2020,Monday,January,Q1,2020,315.1000061,319.3599854,312.5,315.769989,307.8809814,4367500
28-01-2020,Tuesday,January,Q1,2020,315.7999878,321.519989,315.4599915,320.269989,312.2685547,3486200
29-01-2020,Wednesday,January,Q1,2020,323,324.4400024,316.769989,320.3200073,312.3172913,4389400
30-01-2020,Thursday,January,Q1,2020,319,324.7000122,318.0100098,324.4599915,316.3538818,3512100
31-01-2020,Friday,January,Q1,2020,323.1400146,324.4599915,314.5,315.9400024,308.0467529,5586800
03-02-2020,Monday,February,Q1,2020,318.7999878,325.480011,318.4299927,324.519989,316.4123535,4240100
04-02-2020,Tuesday,February,Q1,2020,328.2399902,331.7399902,326.2900085,329.1199951,320.8974915,4158200
05-02-2020,Wednesday,February,Q1,2020,335,335,324.1700134,328.3200073,320.1174011,3868000
06-02-2020,Thursday,February,Q1,2020,329.3200073,331.230011,327.6799927,329.2999878,321.0729675,3422000
07-02-2020,Friday,February,Q1,2020,328,329.8500061,325.8699951,327,318.8304749,2584200
10-02-2020,Monday,February,Q1,2020,325.6199951,330.2799988,325.5100098,330.2799988,322.0284424,3848100
11-02-2020,Tuesday,February,Q1,2020,335,335.519989,329.6600037,330.9200134,322.6524658,3449300
12-02-2020,Wednesday,February,Q1,2020,330.8200073,334.4500122,329.2200012,334.1600037,325.811554,2451000
13-02-2020,Thursday,February,Q1,2020,332.3099976,337.8299866,332.1300049,335.8399963,327.449585,3001000
14-02-2020,Friday,February,Q1,2020,337.4599915,341.0400085,337.0299988,340.9500122,332.4319458,2716300
18-02-2020,Tuesday,February,Q1,2020,341.6199951,343.1000061,340.3900146,341.2399902,332.7145996,3597300
19-02-2020,Wednesday,February,Q1,2020,343.9899902,347.2399902,342.6300049,344.5599976,335.9517517,3040300
20-02-2020,Thursday,February,Q1,2020,345.7399902,347.25,338.1700134,344.4500122,335.8444519,4316000
21-02-2020,Friday,February,Q1,2020,342.5499878,343.8900146,335.6099854,339.7000122,331.2131042,4997100
24-02-2020,Monday,February,Q1,2020,317.5100098,329.3399963,313.8399963,324.6700134,316.5586243,7816000
25-02-2020,Tuesday,February,Q1,2020,321.3399963,323.230011,300.7600098,302.8900146,295.3228149,12715700
26-02-2020,Wednesday,February,Q1,2020,302,307.8900146,297.8900146,298.0400085,290.5939636,9403300
27-02-2020,Thursday,February,Q1,2020,285.0299988,297.4500122,280.9400024,285.8200073,278.6791992,13814600
28-02-2020,Friday,February,Q1,2020,274.8900146,290.3900146,273.5499878,290.25,282.9985352,12846000
02-03-2020,Monday,March,Q1,2020,298.8900146,306.9599915,289.4400024,306.7399902,299.0765381,9688100
03-03-2020,Tuesday,March,Q1,2020,314.5899963,314.5899963,290.8299866,292,284.7048035,8051100
04-03-2020,Wednesday,March,Q1,2020,299.1099854,302.7999878,292.75,302.3599854,294.8059998,6463800
05-03-2020,Thursday,March,Q1,2020,295.7099915,298.7099915,288.2399902,290.730011,283.4666138,6621300
06-03-2020,Friday,March,Q1,2020,282.6900024,288.8500061,278.6199951,287.0100098,279.8395691,7061500
09-03-2020,Monday,March,Q1,2020,265,279.2399902,261.1799927,262.0100098,255.4640961,8498300
10-03-2020,Tuesday,March,Q1,2020,276.4200134,280.8699951,262.8599854,280.5700073,273.5603638,8131400
11-03-2020,Wednesday,March,Q1,2020,272.9500122,274.0400085,263.3099976,269.7600098,263.0205078,8366800
12-03-2020,Thursday,March,Q1,2020,244.5299988,262.4899902,240.9299927,241.5,235.4664764,15031500
13-03-2020,Friday,March,Q1,2020,258.7799988,270.0299988,245.5,270.0100098,263.2642517,9934900
16-03-2020,Monday,March,Q1,2020,234.4900055,257.730011,229.2599945,235.6499939,229.7626495,12111500
17-03-2020,Tuesday,March,Q1,2020,240.4799957,250.5,231.9600067,237.8800049,231.9369507,12665200
18-03-2020,Wednesday,March,Q1,2020,222.3399963,229.1000061,213.2200012,227.9299927,222.2355042,11352800
19-03-2020,Thursday,March,Q1,2020,224.0099945,238.5,211.5500031,227.1499939,221.4750214,9126400
20-03-2020,Friday,March,Q1,2020,236.0200043,236.0200043,210,211.4199982,206.1380157,10518600
23-03-2020,Monday,March,Q1,2020,203.2799988,215.6799927,199.9900055,203.3000031,198.2208557,11588700
24-03-2020,Tuesday,March,Q1,2020,215.9199982,238.4400024,215,237.0700073,231.1471558,11654800
25-03-2020,Wednesday,March,Q1,2020,247.8999939,266.2999878,240.3600006,256.480011,250.0722809,12642700
26-03-2020,Thursday,March,Q1,2020,257.8999939,265.8099976,252.6199951,263.1799927,256.6048889,9957900
27-03-2020,Friday,March,Q1,2020,250.2400055,256.0700073,244.6999969,247.6499939,241.4628448,7819300
30-03-2020,Monday,March,Q1,2020,245.8500061,254.25,244.6499939,253.25,246.9229279,5765800
31-03-2020,Tuesday,March,Q1,2020,252.4600067,253.4199982,241.0800018,241.5599976,235.5249939,10373900
01-04-2020,Wednesday,April,Q2,2020,230.9400024,237.1000061,227.1000061,228.6100006,222.8984985,6646200
02-04-2020,Thursday,April,Q2,2020,228.3899994,239.3699951,227.3500061,238.8800049,232.9119568,6446600
03-04-2020,Friday,April,Q2,2020,236.9799957,239.8800049,230.3099976,237.0299988,231.1081848,4163000
06-04-2020,Monday,April,Q2,2020,252,267.1099854,250.0099945,265.9400024,259.295929,8636700
07-04-2020,Tuesday,April,Q2,2020,281.6099854,282.8699951,258.480011,259.0799866,252.6072693,8627300
08-04-2020,Wednesday,April,Q2,2020,262.5100098,271.8800049,258.9100037,270.9500122,264.5892639,5690100
09-04-2020,Thursday,April,Q2,2020,275.1300049,276,267.7200012,269.3999939,263.0756226,6662900
13-04-2020,Monday,April,Q2,2020,268.2000122,268.7000122,255.75,263.3399963,257.1578369,7114400
14-04-2020,Tuesday,April,Q2,2020,269.8800049,275.6400146,269.2000122,270.7200012,264.3646851,6354400
15-04-2020,Wednesday,April,Q2,2020,260.5100098,262.9500122,255.6199951,257.1400146,251.1034393,10240700
16-04-2020,Thursday,April,Q2,2020,258.3900146,258.3900146,244.7100067,246.7599945,240.9671173,11455400
17-04-2020,Friday,April,Q2,2020,258.25,260.7000122,251.5099945,259.9700012,253.8670502,10412100
20-04-2020,Monday,April,Q2,2020,254.5099945,256.6300049,249.6699982,251.7299957,245.8204651,6042700
21-04-2020,Tuesday,April,Q2,2020,246.6499939,249.3899994,244.1000061,245.3500061,239.59021,5964600
22-04-2020,Wednesday,April,Q2,2020,251.4600067,258.6000061,251,256.9100037,250.8788757,5083200
23-04-2020,Thursday,April,Q2,2020,259.3900146,262.4200134,255.2700043,255.8600006,249.8534851,4270600
24-04-2020,Friday,April,Q2,2020,258.4299927,259.8299866,252.8300018,258.7600098,252.6854095,3824200
27-04-2020,Monday,April,Q2,2020,260.2200012,265.7200012,259.5100098,265.1199951,258.8961182,4099900
28-04-2020,Tuesday,April,Q2,2020,270.3999939,272.6499939,262.9599915,264.6000061,258.3883362,4344000
29-04-2020,Wednesday,April,Q2,2020,278.4500122,285,276.2600098,283.6900024,277.0301514,8505000
30-04-2020,Thursday,April,Q2,2020,278.4299927,281.6300049,273.4100037,274.9700012,268.5148621,5898900
01-05-2020,Friday,May,Q2,2020,268.7000122,273.9899902,267.2099915,268.7399902,262.4311523,5067800
04-05-2020,Monday,May,Q2,2020,265.5,270.0700073,263.0100098,269.2600098,262.9389038,3747100
05-05-2020,Tuesday,May,Q2,2020,276.8399963,277.8500061,273.2999878,273.980011,267.5481262,3926200
06-05-2020,Wednesday,May,Q2,2020,276.9599915,276.9599915,271.5499878,272.4400024,266.0442505,3261900
07-05-2020,Thursday,May,Q2,2020,277.8099976,282.4500122,277.2399902,278.4700012,271.9326782,4371400
08-05-2020,Friday,May,Q2,2020,283.3999939,283.4200134,279.5,282.4400024,275.8094482,3215400
11-05-2020,Monday,May,Q2,2020,279.5,282.8099976,277.6300049,281.230011,274.6279297,4056900
12-05-2020,Tuesday,May,Q2,2020,280.4500122,282.3299866,272.1099854,272.1099854,265.7219543,4031400
13-05-2020,Wednesday,May,Q2,2020,272.2999878,276.0700073,264.1900024,269.1600037,262.8412781,4802100
14-05-2020,Thursday,May,Q2,2020,270.2000122,277.5599976,263.9599915,277.3099976,270.7998962,6294200
15-05-2020,Friday,May,Q2,2020,276.0400085,279.1400146,273.2900085,278.9400024,272.3916626,3813300
18-05-2020,Monday,May,Q2,2020,285.4599915,292.0899963,285,289.8999939,283.0944214,6037800
19-05-2020,Tuesday,May,Q2,2020,289.1700134,297.8200073,287.4899902,290.730011,283.9049377,5211800
20-05-2020,Wednesday,May,Q2,2020,295.75,301.1499939,295.3900146,298.7999878,291.7854309,4592200
21-05-2020,Thursday,May,Q2,2020,299.3699951,299.9299927,292.75,294.2600098,287.3519897,3944100
22-05-2020,Friday,May,Q2,2020,295.0599976,296.7999878,293.0100098,294.9100037,287.9867859,2897000
26-05-2020,Tuesday,May,Q2,2020,304.6199951,305,301.9400024,303.3299866,296.2090149,5246900
27-05-2020,Wednesday,May,Q2,2020,304,304.730011,292.1199951,299.769989,292.732666,5147900
28-05-2020,Thursday,May,Q2,2020,300.980011,310,298.8399963,302.2999878,295.2032166,4520800
29-05-2020,Friday,May,Q2,2020,302,304.4299927,298.8699951,300.8900146,293.826416,4930100
01-06-2020,Monday,June,Q2,2020,300.7999878,303.0599976,297.8999939,301.3999939,294.3244019,2841800
02-06-2020,Tuesday,June,Q2,2020,304.9899902,306.1099854,301.6900024,303.5899963,296.4629211,4131300
03-06-2020,Wednesday,June,Q2,2020,305.480011,308.1099854,302.2099915,307.0700073,299.8612671,3429700
04-06-2020,Thursday,June,Q2,2020,305.4400024,306.6199951,299.3399963,301.3699951,294.2950439,4147700
05-06-2020,Friday,June,Q2,2020,306.8099976,312.1799927,305.6499939,311.8800049,304.5584106,5058200
08-06-2020,Monday,June,Q2,2020,311.0599976,313.5799866,307.0499878,310.4100037,303.1228638,3724300
09-06-2020,Tuesday,June,Q2,2020,309.7799988,313.4700012,308.2000122,311.4899902,304.1775513,3314800
10-06-2020,Wednesday,June,Q2,2020,312.3900146,316.0599976,310.2900085,313.1499939,305.7984619,4089000
11-06-2020,Thursday,June,Q2,2020,305.0100098,306.4899902,291.0599976,291.25,284.4126892,6505300
12-06-2020,Friday,June,Q2,2020,298.7900085,299.9899902,290.8900146,297.7900085,290.7991943,4512200
15-06-2020,Monday,June,Q2,2020,290,298.9200134,288.75,297.1700134,290.1937256,5932900
16-06-2020,Tuesday,June,Q2,2020,305.9100037,309.0899963,300.1099854,304.480011,297.3320618,4013100
17-06-2020,Wednesday,June,Q2,2020,305,307.480011,303.0799866,303.7600098,296.6289978,2566400
18-06-2020,Thursday,June,Q2,2020,301.8299866,305.1000061,300.5,304.8500061,297.6934204,2776600
19-06-2020,Friday,June,Q2,2020,309.5,309.5,296.5,296.5,289.5394287,4533500
22-06-2020,Monday,June,Q2,2020,299.6000061,304.9500122,297.730011,304.4400024,297.2930298,3489200
23-06-2020,Tuesday,June,Q2,2020,307.0299988,310.4299927,304.4200134,306.8800049,299.6757813,3801500
24-06-2020,Wednesday,June,Q2,2020,305,305.519989,293.0599976,294.0100098,287.1079407,5086000
25-06-2020,Thursday,June,Q2,2020,294.1600037,298.3900146,290.6700134,298.0100098,291.0140076,3294800
26-06-2020,Friday,June,Q2,2020,296.8800049,298.1099854,289.1700134,289.3399963,282.5474854,4922500
29-06-2020,Monday,June,Q2,2020,291.3399963,293.1499939,285.1499939,292.9299927,286.0531616,3642200
30-06-2020,Tuesday,June,Q2,2020,293.0899963,296.6000061,291.0100098,295.7000122,288.7582703,4283500
01-07-2020,Wednesday,July,Q3,2020,295.9599915,303.269989,295.1199951,301.1700134,294.099884,3801300
02-07-2020,Thursday,July,Q3,2020,304.3299866,306.8900146,301.3099976,302.4200134,295.3204651,3290100
06-07-2020,Monday,July,Q3,2020,306.6499939,307.3200073,303.1700134,305.5700073,298.3965454,3013300
07-07-2020,Tuesday,July,Q3,2020,303.1900024,307.7900085,299.3999939,299.9100037,292.8693542,3633100
08-07-2020,Wednesday,July,Q3,2020,300.9100037,301.5400085,297.3999939,300.1499939,293.4951782,4115000
09-07-2020,Thursday,July,Q3,2020,299.6199951,300.7200012,290.5599976,294.5899963,288.0584717,5042800
10-07-2020,Friday,July,Q3,2020,294,296.9599915,291.5,295.6799927,289.1243286,3030900
13-07-2020,Monday,July,Q3,2020,297.8599854,298.6199951,290.019989,290.1799927,283.7462158,4853700
14-07-2020,Tuesday,July,Q3,2020,292,299.1000061,288.6499939,298.9500122,292.3218079,4795900
15-07-2020,Wednesday,July,Q3,2020,303,306.769989,301.3900146,305.7200012,298.9417419,5257300
16-07-2020,Thursday,July,Q3,2020,302.9700012,303.5299988,298.9100037,299.3500061,292.7129211,3312100
17-07-2020,Friday,July,Q3,2020,301.730011,305.2399902,299.4100037,304.0599976,297.3184509,3169800
20-07-2020,Monday,July,Q3,2020,301.9200134,314.9899902,301.9200134,311.9599915,305.0434265,5279400
21-07-2020,Tuesday,July,Q3,2020,313,314.0499878,306.2999878,307.6000061,300.7799988,3562100
22-07-2020,Wednesday,July,Q3,2020,308.1300049,313.5700073,308.1300049,313.3699951,306.4220581,3303100
23-07-2020,Thursday,July,Q3,2020,313.5499878,317.2399902,308.7200012,309.8999939,303.0290527,3118500
24-07-2020,Friday,July,Q3,2020,306.480011,310.730011,304.5400085,306.9200134,300.1151123,2500300
27-07-2020,Monday,July,Q3,2020,307.0599976,310,306.019989,308.8599854,302.012085,2311600
28-07-2020,Tuesday,July,Q3,2020,308.5,310.2000122,306.0299988,306.3299866,299.538147,2116300
29-07-2020,Wednesday,July,Q3,2020,304.5,311.6600037,304.1199951,309.2999878,302.4423218,3542400
30-07-2020,Thursday,July,Q3,2020,304,312.8200073,303.0400085,309,302.1489868,3941600
31-07-2020,Friday,July,Q3,2020,310,310.0899963,305.6099854,308.5299988,301.6893921,4684400
03-08-2020,Monday,August,Q3,2020,311,313.5,309.2999878,312.5899963,305.6593628,3907800
04-08-2020,Tuesday,August,Q3,2020,312.5,315.6900024,311.1000061,314.3900146,307.4194946,3409200
05-08-2020,Wednesday,August,Q3,2020,316.3699951,329.6799927,315.8699951,328,320.7277527,5677200
06-08-2020,Thursday,August,Q3,2020,327.3999939,331.2200012,325.8999939,330.1400146,322.820282,4839800
07-08-2020,Friday,August,Q3,2020,328,328.3299866,323.9299927,328.019989,320.7473145,3662500
10-08-2020,Monday,August,Q3,2020,327.1900024,329.7399902,321.8599854,322.8800049,315.7211914,3752100
11-08-2020,Tuesday,August,Q3,2020,325,334.5499878,323.5799866,328.5400085,321.2557373,5273300
12-08-2020,Wednesday,August,Q3,2020,328.6600037,331.3999939,326.2000122,327.6300049,320.3659668,3125900
13-08-2020,Thursday,August,Q3,2020,325.9299927,329.8299866,325.6199951,326.1900024,318.9578247,2526700
14-08-2020,Friday,August,Q3,2020,325.6700134,327.6400146,324.8099976,326.7999878,319.5542908,1444900
17-08-2020,Monday,August,Q3,2020,327,331.230011,326.6799927,330.230011,322.9082947,2904100
18-08-2020,Tuesday,August,Q3,2020,330.2000122,331.3999939,326.3500061,331,323.6611633,3021700
19-08-2020,Wednesday,August,Q3,2020,330.0400085,334.4599915,330,332.3999939,325.0301208,3421000
20-08-2020,Thursday,August,Q3,2020,330.1900024,338,330.1900024,337.3200073,329.841095,2966000
21-08-2020,Friday,August,Q3,2020,338,338.7999878,335.9700012,337.1000061,329.625946,2680900
24-08-2020,Monday,August,Q3,2020,339.3599854,343.8299866,338.75,343.6400146,336.0209961,2753900
25-08-2020,Tuesday,August,Q3,2020,344.7099915,348.4599915,343.3299866,347.6600037,339.9518433,2862700
26-08-2020,Wednesday,August,Q3,2020,348,352.2900085,345.5,351.019989,343.2373047,3512000
27-08-2020,Thursday,August,Q3,2020,351.730011,358,350.5799866,356,348.1069031,3811700
28-08-2020,Friday,August,Q3,2020,357.480011,367.25,356.1600037,366.1199951,358.002533,3544700
31-08-2020,Monday,August,Q3,2020,366.6300049,366.6300049,357.6900024,358.1900024,350.2483521,3948200
01-09-2020,Tuesday,September,Q3,2020,357.7099915,359.4400024,353.5599976,356.8999939,348.9868774,4409600
02-09-2020,Wednesday,September,Q3,2020,357.3900146,361.6000061,356.2799988,360.7000122,352.7026672,4127200
03-09-2020,Thursday,September,Q3,2020,358.4700012,358.9400024,341.2600098,343.8399963,336.2164917,6297400
04-09-2020,Friday,September,Q3,2020,343,346.9899902,326.5499878,335.0100098,327.5822754,6571200
08-09-2020,Tuesday,September,Q3,2020,328.7600098,335.7099915,326.8999939,329.8800049,322.565979,4425700
09-09-2020,Wednesday,September,Q3,2020,337.3900146,342.7600098,332.3699951,339.6400146,332.1097107,3344900
10-09-2020,Thursday,September,Q3,2020,342.5,345.1300049,331.1400146,332.8800049,325.4995117,2845900
11-09-2020,Friday,September,Q3,2020,334.7099915,334.7099915,327.3099976,330.1499939,322.8299561,2920400
14-09-2020,Monday,September,Q3,2020,334.9700012,340,334.019989,338.6000061,331.0927429,3416100
15-09-2020,Tuesday,September,Q3,2020,342.7399902,343.9299927,338.5299988,339.1400146,331.6207581,2396400
16-09-2020,Wednesday,September,Q3,2020,341.2799988,346.0400085,339.7900085,341.8500061,334.2706299,3049000
17-09-2020,Thursday,September,Q3,2020,337.1400146,343.7200012,336,339.4299927,331.9043274,3713000
18-09-2020,Friday,September,Q3,2020,338.2099915,341.1400146,333.3699951,335.2600098,327.8267212,4006000
21-09-2020,Monday,September,Q3,2020,329.4700012,331.6700134,320.8099976,327.8500061,320.5810242,4466000
22-09-2020,Tuesday,September,Q3,2020,329.5100098,336.0299988,325.1099854,335.3099976,327.8756104,3375300
23-09-2020,Wednesday,September,Q3,2020,334.8399963,335.1700134,323.4700012,324.5299988,317.3346252,2893900
24-09-2020,Thursday,September,Q3,2020,323.2000122,330.7799988,321.1799927,328.2099915,320.9331055,3706300
25-09-2020,Friday,September,Q3,2020,325.6499939,333.480011,322.1000061,331.7799988,324.4238892,3077500
28-09-2020,Monday,September,Q3,2020,336.6099854,340.5700073,335.8099976,338.3900146,330.8873596,3122500
29-09-2020,Tuesday,September,Q3,2020,338.3900146,340.7200012,335.8200073,336.230011,328.775238,2679500
30-09-2020,Wednesday,September,Q3,2020,336.7000122,343.6499939,336.4200134,338.1700134,330.6722412,3285200
01-10-2020,Thursday,October,Q4,2020,342.2399902,346.7000122,340.2799988,343.3699951,335.756958,2503600
02-10-2020,Friday,October,Q4,2020,338.269989,342.6099854,336.0100098,338.8299866,331.317627,2184600
05-10-2020,Monday,October,Q4,2020,341.6799927,343.25,338.9700012,343.25,335.6395874,2081600
06-10-2020,Tuesday,October,Q4,2020,342.0599976,346.3599854,336.2200012,337.4299927,329.9486389,2553400
07-10-2020,Wednesday,October,Q4,2020,341.7799988,344.6499939,340.3399963,343.8999939,336.275238,3068200
08-10-2020,Thursday,October,Q4,2020,345.0100098,347.6900024,344.2399902,345.1499939,337.8904724,1991800
09-10-2020,Friday,October,Q4,2020,347.9899902,353.3599854,347,352.3900146,344.9781799,3116500
12-10-2020,Monday,October,Q4,2020,355,355,350.8200073,352.0400085,344.6355286,2942900
13-10-2020,Tuesday,October,Q4,2020,351.4299927,351.5,345.019989,345.8399963,338.565979,2523800
14-10-2020,Wednesday,October,Q4,2020,345.7600098,347.1900024,341.1900024,342.7000122,335.4920044,2234300
15-10-2020,Thursday,October,Q4,2020,338.2999878,339.6099854,332.8200073,338.5700073,331.4488831,3727300
16-10-2020,Friday,October,Q4,2020,340,344.980011,339.230011,339.3999939,332.2614136,3324600
19-10-2020,Monday,October,Q4,2020,340.1199951,341.2999878,330.4299927,331.6700134,324.6940918,2937600
20-10-2020,Tuesday,October,Q4,2020,333.0400085,336.7999878,331.6799927,331.7200012,324.742981,2677800
21-10-2020,Wednesday,October,Q4,2020,332.4899902,336.3200073,331.2999878,333.4200134,326.4071655,2725300
22-10-2020,Thursday,October,Q4,2020,333.3699951,335.3800049,329.25,333.6000061,326.5834961,2256000
23-10-2020,Friday,October,Q4,2020,335.6900024,335.6900024,328.3099976,329.6099854,322.6773682,2945400
26-10-2020,Monday,October,Q4,2020,326.4100037,327.2399902,314.230011,318.0599976,311.3702698,5173300
27-10-2020,Tuesday,October,Q4,2020,318.8999939,319.5599976,312.3599854,317.1099854,310.4402161,4314900
28-10-2020,Wednesday,October,Q4,2020,301.6900024,302,288.6000061,291.3800049,285.2514954,11518200
29-10-2020,Thursday,October,Q4,2020,293.2000122,295.2999878,287.5499878,293.1799927,287.0136108,9582300
30-10-2020,Friday,October,Q4,2020,289.8500061,291.8500061,281.2000122,288.6400146,282.5690613,6892800
02-11-2020,Monday,November,Q4,2020,294.2399902,294.8399963,288.1199951,289.9700012,283.8710938,5094900
03-11-2020,Tuesday,November,Q4,2020,294.4500122,300.3399963,291.7799988,295.3900146,289.1770935,4097700
04-11-2020,Wednesday,November,Q4,2020,305.0899963,312.7200012,302.2399902,307.2000122,300.7386475,4790100
05-11-2020,Thursday,November,Q4,2020,315.1400146,319.3500061,313.5799866,316.5299988,309.872467,3794400
06-11-2020,Friday,November,Q4,2020,315.980011,316.4899902,310.0899963,313.6400146,307.0432434,2978500
09-11-2020,Monday,November,Q4,2020,346.9200134,357,340.8999939,344.5599976,337.3129272,10933700
10-11-2020,Tuesday,November,Q4,2020,339.9899902,345.8599854,333.4400024,334.7799988,327.7385864,5330400
11-11-2020,Wednesday,November,Q4,2020,337.4100037,337.7000122,331.0700073,332.3900146,325.3988647,2969900
12-11-2020,Thursday,November,Q4,2020,329.0599976,333.0899963,326.2999878,328.2900085,321.3851013,3207700
13-11-2020,Friday,November,Q4,2020,330.2999878,336.1099854,327.3399963,335.0299988,327.9833374,2393700
16-11-2020,Monday,November,Q4,2020,341.7999878,342.6499939,333.1700134,335.4500122,328.3945007,3312800
17-11-2020,Tuesday,November,Q4,2020,333.1700134,337.769989,330.7200012,336.5,329.4223633,3412700
18-11-2020,Wednesday,November,Q4,2020,336.5299988,340.9500122,334.8599854,335.9400024,328.8741455,3203400
19-11-2020,Thursday,November,Q4,2020,335.4899902,339.1600037,331.4200134,333.8800049,326.8575134,2718700
20-11-2020,Friday,November,Q4,2020,334.7799988,335.1600037,323,323,316.2063599,4142400
23-11-2020,Monday,November,Q4,2020,326.2099915,333.2000122,324.3699951,332.0400085,325.0562134,3219000
24-11-2020,Tuesday,November,Q4,2020,336.9100037,344.1099854,334.1199951,342.3900146,335.1885071,3529700
25-11-2020,Wednesday,November,Q4,2020,343.7099915,343.7099915,339.3399963,341.3200073,334.1409912,2535200
27-11-2020,Friday,November,Q4,2020,342.8299866,342.8800049,337.6099854,339.0700073,331.938385,1402300
30-11-2020,Monday,November,Q4,2020,337.6600037,338.0499878,330.1799927,336.5100098,329.4321899,4276200
01-12-2020,Tuesday,December,Q4,2020,339.6700134,342.6300049,337.6199951,338.8800049,331.7523804,4210400
02-12-2020,Wednesday,December,Q4,2020,336.7799988,340.2399902,334,340.2200012,333.064209,2972100
03-12-2020,Thursday,December,Q4,2020,338.5599976,342.3200073,334.1199951,335.1400146,328.0910034,3080300
04-12-2020,Friday,December,Q4,2020,336.9200134,344.3500061,335.7999878,344.3500061,337.1073608,4323600
07-12-2020,Monday,December,Q4,2020,343.3599854,347.9899902,340.0499878,340.9599915,333.7885437,2389800
08-12-2020,Tuesday,December,Q4,2020,338.2799988,342.8299866,336.7000122,340.7900085,333.6221313,2224600
09-12-2020,Wednesday,December,Q4,2020,340.4100037,341.7099915,334.6900024,336.8500061,329.7650452,2962600
10-12-2020,Thursday,December,Q4,2020,334.6499939,335.5400085,331.1900024,331.519989,324.5472107,3506800
11-12-2020,Friday,December,Q4,2020,327.0899963,331.5700073,325.5299988,327.4200134,320.5334167,4179400
14-12-2020,Monday,December,Q4,2020,329,338.75,327.5899963,331.1499939,324.184967,3552400
15-12-2020,Tuesday,December,Q4,2020,333.1600037,335.2200012,327.6199951,333.6499939,326.6323547,3104600
16-12-2020,Wednesday,December,Q4,2020,333.9599915,334,329.25,332.1000061,325.1149292,3393300
17-12-2020,Thursday,December,Q4,2020,334.5400085,338.3299866,333.3999939,336.8999939,329.8139954,2725500
18-12-2020,Friday,December,Q4,2020,336.5100098,341.6000061,334.3500061,340.3299866,333.1717834,8443700
21-12-2020,Monday,December,Q4,2020,333.2099915,336.1499939,327.2399902,334.3699951,327.3372498,3642500
22-12-2020,Tuesday,December,Q4,2020,334.1600037,335.2200012,331.6000061,332.2399902,325.2520142,2403100
23-12-2020,Wednesday,December,Q4,2020,334.1300049,335.2099915,329.0299988,329.230011,322.3052673,2760600
24-12-2020,Thursday,December,Q4,2020,330.6499939,336.3699951,330.3500061,336,328.9328613,1308900
28-12-2020,Monday,December,Q4,2020,337.8599854,345.5899963,336.8699951,344.4700012,337.2247314,3449100
29-12-2020,Tuesday,December,Q4,2020,347.7799988,348.75,344.7600098,346.6600037,339.3687439,2822700
30-12-2020,Wednesday,December,Q4,2020,348.6799927,357.8200073,347.2099915,355.5499878,348.0717163,4200600
31-12-2020,Thursday,December,Q4,2020,355.0299988,359.4100037,353.25,356.9400024,349.4324951,2881700
04-01-2021,Monday,January,Q1,2021,358,358.1300049,347.3599854,351.4899902,344.0971069,4638400
05-01-2021,Tuesday,January,Q1,2021,348.7999878,353,345.4400024,347.4200134,340.1127625,2990700
06-01-2021,Wednesday,January,Q1,2021,350.4200134,354.0299988,344.5599976,347.5499878,340.2399597,3966800
07-01-2021,Thursday,January,Q1,2021,348.9500122,352.3699951,348.3800049,349.8599854,342.9355164,3100200
08-01-2021,Friday,January,Q1,2021,351.3599854,354.980011,349.4899902,353.8500061,346.8465881,3371500
11-01-2021,Monday,January,Q1,2021,352.1099854,353.4200134,347.7900085,348.2000122,341.3084106,2403000
12-01-2021,Tuesday,January,Q1,2021,347.0799866,348,336.0299988,342.9200134,336.1329346,4858100
13-01-2021,Wednesday,January,Q1,2021,349.6099854,349.7600098,344.230011,346.3299866,339.4754028,4125700
14-01-2021,Thursday,January,Q1,2021,348.6900024,349.5799866,326.6900024,326.9299927,320.4594116,8712200
15-01-2021,Friday,January,Q1,2021,327.5400085,329.6900024,321.8800049,323.2600098,316.8620605,7911500
19-01-2021,Tuesday,January,Q1,2021,326.9899902,329.1300049,324.6600037,325.9400024,319.4889832,4625200
20-01-2021,Wednesday,January,Q1,2021,329.9899902,337.9299927,329.1300049,334.9100037,328.2814636,5081000
21-01-2021,Thursday,January,Q1,2021,334.4100037,336.8599854,331.75,334.4400024,327.8208008,3484900
22-01-2021,Friday,January,Q1,2021,330.3900146,335.1499939,328.9100037,328.9899902,322.4785767,3846600
25-01-2021,Monday,January,Q1,2021,327.5100098,329.9500122,317.230011,329.1900024,322.6747437,6257700
26-01-2021,Tuesday,January,Q1,2021,330,330.5400085,325.8200073,327.7000122,321.2141724,3503100
